"Address","Occurrences","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Indexability","Indexability Status"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/suceava/","1","Obține extrasul de carte funciară pentru un imobil din județul Suceava online, fără drum la OCPI Suceava. 89 RON, taxe incluse, livrare pe email în câteva minute.","162","982","Indexable",""
"https://eghiseul.ro/servicii/extras-de-carte-funciara/braila/","1","Obține extrasul de carte funciară pentru un imobil din județul Brăila online, fără drum la OCPI Brăila. 89 RON, taxe incluse, livrare pe email în câteva minute.","160","948","Indexable",""
"https://eghiseul.ro/servicii/extras-de-carte-funciara/prahova/","1","Obține extrasul de carte funciară pentru un imobil din județul Prahova online, fără drum la OCPI Prahova. 89 RON, taxe incluse, livrare pe email în câteva minute.","162","982","Indexable",""
"https://eghiseul.ro/tabel-varsta-pensionare-anticipata-femei/","1","Tabelul complet cu vârsta de pensionare anticipată pentru femei, conform Legii 360/2023: luna și anul nașterii, stagiul complet de cotizare, luna pensionării anticipate și vârsta la ieșirea la pensie.","200","1192","Indexable",""
"https://eghiseul.ro/cum-aflam-numarul-carte-functionara-si-nr-cadastral/","1","Cum afli numărul cadastral și numărul de carte funciară: din actul de proprietate, dintr-un extras CF mai vechi sau după adresă. Plus cum localizezi terenul pe hartă după numărul cadastral, pas cu pas.","201","1231","Indexable",""
"https://eghiseul.ro/servicii/extras-de-carte-funciara/calarasi/","1","Obține extrasul de carte funciară pentru un imobil din județul Călărași online, fără drum la OCPI Călărași. 89 RON, taxe incluse, livrare pe email în câteva minute.","164","978","Indexable",""
"https://eghiseul.ro/certificat-constatator-pentru-fonduri-europene/","1","De ce ai nevoie de certificat constatator la dosarul de fonduri europene sau APIA/AFIR, ce dovedește, ce tip alegi și cum îl obții online prin eGhișeul.ro.","155","914","Indexable",""
"https://eghiseul.ro/cazier-fiscal-fara-spv/","1","Procedura pas cu pas pentru cazierul fiscal prin Spațiul Privat Virtual: înrolarea în SPV online sau la ghișeu, formularele 502 și 504, cât durează eliberarea și ce alternative ai când contul ANAF nu poate fi activat.","217","1286","Indexable",""
"https://eghiseul.ro/sms-fals-amenda-ghiseul-ro/","1","DNSC avertizează: SMS-uri false cu amenzi de circulație trimit șoferii pe ghiiseul.cc, o clonă a platformei Ghișeul.ro care fură datele cardului. Cum recunoști mesajul, ce faci dacă ai introdus cardul și cum verifici o amendă reală.","232","1380","Indexable",""
"https://eghiseul.ro/certificat-constatator-pentru-notar/","1","Notarul îți cere un certificat constatator de cel mult 30 de zile pentru cesiune de părți sociale, vânzarea firmei sau acte imobiliare. Vezi ce versiune accepți și cum îl obții online.","184","1063","Indexable",""
"https://eghiseul.ro/cazier-si-certificat-de-integritate-pentru-profesori/","1","Cine trebuie să prezinte cazierul judiciar și certificatul de integritate comportamentală la angajarea în învățământ, cât sunt valabile, dacă se depun din nou la fiecare 6 luni și cum le obții — gratuit sau online.","214","1256","Indexable",""
"https://eghiseul.ro/certificat-constatator-pentru-banca/","1","Banca îți cere certificat constatator emis în ultimele 30 de zile pentru cont de firmă sau credit. Vezi de ce, ce versiune îți trebuie și cum îl obții online ca PDF original.","174","993","Indexable",""
"https://eghiseul.ro/cazier-judiciar-vs-certificat-integritate-comportamentala/","1","Diferențele dintre cazierul judiciar (Legea nr. 290/2004) și certificatul de integritate comportamentală (Legea nr. 118/2019): ce conțin, când sunt necesare și pentru ce tip de angajare. Ghid complet + tabel comparativ.","219","1328","Indexable",""
"https://eghiseul.ro/verificare-cazier-fiscal/","1","Cum verifici situația ta în cazierul fiscal: de ce nu există interogare rapidă online, cum ceri certificatul de la ANAF, cum verifici semnătura electronică și codul de pe document, cât timp rămâne valabil și ce faci dacă apare o faptă pe care o credeai radiată.","261","1541","Indexable",""
"https://eghiseul.ro/ancpi-nu-functioneaza/","1","Update 21 august: e-Terra merge din nou pentru profesioniști, iar din 20 august a fost reactivat și „Link de plată"". Platformele online pentru public rămân OPRITE, iar între 11 și 19 august OCPI-urile au înregistrat 329.476 de cereri — deci întârzierile continuă. Noi eliberăm extrasul de carte funciară în 2 zile lucrătoare, prin partener autorizat.","350","2074","Indexable",""
"https://eghiseul.ro/cazier-fiscal-firma/","1","Cazierul fiscal al firmei și cel al asociaților sau administratorilor sunt două lucruri diferite. Când se cere fiecare, ce înseamnă inactivitatea fiscală pentru SRL sau PFA, ce se întâmplă la sediul expirat și ce acte sunt necesare pentru certificatul persoanei juridice.","271","1578","Indexable",""
"https://eghiseul.ro/tva-9-locuinte-31-iulie-2026/","1","Senatul a adoptat pe 27 iulie prelungirea termenului de livrare cu TVA 9% de la 31 iulie la 30 septembrie 2026, din cauza blocajului ANCPI. Nu e încă lege: urmează Camera Deputaților și Monitorul Oficial. Condițiile rămân neschimbate, iar antecontractul trebuia încheiat până la 1 august 2025.","293","1782","Indexable",""
"https://eghiseul.ro/certificat-de-nastere-pentru-buletin-pasaport/","1","Când ți se cere certificatul de naștere și în ce formă: la buletin se cere în original de fiecare dată, la pașaport de regulă doar pentru minori. Plus ce faci dacă ai pierdut și buletinul, și certificatul de naștere.","216","1231","Indexable",""
"https://eghiseul.ro/acte-necesare-casatorie/","1","Ghid complet cu actele necesare pentru căsătorie: declarația se depune personal de ambii soți, cu cel puțin 10 zile înainte. Certificate medicale prenupțiale, acte de identitate, certificate de naștere și cazurile speciale.","223","1311","Indexable",""
"https://eghiseul.ro/certificat-constatator-pentru-licitatie/","1","Ai nevoie de certificat constatator pentru o licitație SEAP/SICAP? Vezi de ce trebuie emis cu maximum 30 de zile înainte de termen, ce dovedește și cum îl obții online prin eGhișeul.ro.","185","1107","Indexable",""
"https://eghiseul.ro/amenda-rovinieta-2025-tarife-plata-online-ghid-complet/","1","Ghid complet despre amenda pentru rovinietă în 2026: cuantumul amenzii pe categorii de vehicule, reducerea de 50% în 15 zile, modalitățile de plată online și termenele de contestație.","183","1116","Indexable",""
"https://eghiseul.ro/cazier-judiciar-online-gratuit/","1","Certificatul de cazier judiciar este gratuit online pentru persoanele fizice cu cetățenie română și cont validat, prin ghiseul.ro sau hub.mai.gov.ro. Cum îl scoți singur, ce condiții trebuie îndeplinite și situațiile în care ruta gratuită nu se aplică: firme, cetățeni străini, card bancar nerezident, exemplar pe hârtie.","321","1854","Indexable",""
"https://eghiseul.ro/anii-lucrati-in-strainatate-se-pun-la-pensie-in-romania/","1","Da, anii lucrați în străinătate (UE/SEE/Elveția) se iau în calcul la pensia din România. Vezi procedura de solicitare, totalizarea perioadelor de asigurare, calculul pro rata temporis și plata pensiei.","201","1176","Indexable",""
"https://eghiseul.ro/extras-de-carte-funciara-pentru-casa-verde/","1","De ce ai nevoie de un extras de carte funciară pentru programul Casa Verde, ce condiții trebuie să îndeplinească (nu mai vechi de 60 de zile), ce documente sunt necesare și cum îl obții online rapid pentru dosarul de finanțare.","227","1367","Indexable",""
"https://eghiseul.ro/certificat-de-celibat/","1","Certificatul de celibat este, de fapt, Anexa 9 — dovada de stare civilă pentru căsătoria în străinătate. Vezi denumirea corectă, actele necesare, modelul și cum îl obții.","170","1003","Indexable",""
"https://eghiseul.ro/cat-costa-cadastrul-si-intabularea/","1","Cadastru apartament: 700–1.100 lei topograf + 120 lei taxă ANCPI. Casă cu teren: 1.400–2.500 lei + 120. Intabulare după cumpărare: 0,15% din preț. Toate taxele, actele pe scenarii și greșelile care te costă.","207","1264","Indexable",""
"https://eghiseul.ro/informatii-cazier-auto-online/","1","Ce este cazierul auto, ce fapte conține, cât se păstrează în evidență și cum îl obții online. Diferența față de cazierul judiciar, impactul asupra asigurărilor și pașii de solicitare.","183","1051","Indexable",""
"https://eghiseul.ro/transcriere-certificat-de-nastere/","1","Copilul s-a născut în străinătate? Vezi cum se face transcrierea certificatului de naștere în registrele din România: apostilă, traducere legalizată, termen și obținerea CNP.","174","1035","Indexable",""
"https://eghiseul.ro/duplicat-certificat-de-nastere/","1","Ghid complet pentru duplicatul certificatului de naștere: din 2023 îl ceri de la orice primărie cu stare civilă, în ~30 de zile, adesea gratuit. Acte, pași și varianta online.","175","1000","Indexable",""
"https://eghiseul.ro/certificat-de-nastere-pierdut/","1","Ai pierdut certificatul de naștere? Vezi actele necesare, cât durează duplicatul și cum îl obții online prin eGhișeul.ro, fără drum la Starea Civilă.","149","863","Indexable",""
"https://eghiseul.ro/tools/","1","Instrumente online gratuite de la eGhișeul.ro: verificare rovinietă după număr și calculatoare fiscale, salariale și juridice actualizate pentru 2026.","150","881","Indexable",""
"https://eghiseul.ro/schimbare-certificat-de-nastere-vechi/","1","Schimbă certificatul de naștere vechi sau deteriorat cu modelul actual: ce acte îți trebuie, cât durează și cum obții duplicatul online.","136","799","Indexable",""
"https://eghiseul.ro/taxa-cazier-judiciar/","1","La ghișeu, cazierul judiciar este gratuit din 2017 — taxele au fost eliminate. Ce plătești când îl obții online, ce acte îți trebuie și în ce situații ți se cere.","162","898","Indexable",""
"https://eghiseul.ro/acte-necesare-certificat-de-nastere/","1","Ce acte îți trebuie pentru certificatul de naștere: duplicat, nou-născut sau prin împuternicire. Listă completă + cum îl obții online.","134","780","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/piatra-neamt/","1","Obține cazierul judiciar în Piatra Neamț online, fără cozi la IPJ Neamț. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","165","989","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/targu-mures/","1","Obține cazierul judiciar în Târgu Mureș online, fără cozi la IPJ Mureș. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","164","982","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/resita/","1","Obține cazierul judiciar în Reșița online, fără cozi la IPJ Caraș-Severin. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","167","989","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/bucuresti/","1","Obține cazierul judiciar în București online, fără cozi la IPJ București. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","166","982","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/slatina/","1","Obține cazierul judiciar în Slatina online, fără cozi la IPJ Olt. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","158","925","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/tulcea/","1","Obține cazierul judiciar în Tulcea online, fără cozi la IPJ Tulcea. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","160","946","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/satu-mare/","1","Obține cazierul judiciar în Satu Mare online, fără cozi la IPJ Satu Mare. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","166","992","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/buzau/","1","Obține cazierul judiciar în Buzău online, fără cozi la IPJ Buzău. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","158","944","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/suceava/","1","Obține cazierul judiciar în Suceava online, fără cozi la IPJ Suceava. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","162","970","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/turda/","1","Obține cazierul judiciar în Turda online, fără cozi la IPJ Cluj. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","157","924","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/timisoara/","1","Obține cazierul judiciar în Timișoara online, fără cozi la IPJ Timiș. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","162","959","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/bistrita/","1","Obține cazierul judiciar în Bistrița online, fără cozi la IPJ Bistrița-Năsăud. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","171","1007","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/cluj-napoca/","1","Obține cazierul judiciar în Cluj-Napoca online, fără cozi la IPJ Cluj. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","163","963","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/alexandria/","1","Obține cazierul judiciar în Alexandria online, fără cozi la IPJ Teleorman. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","167","996","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/sibiu/","1","Obține cazierul judiciar în Sibiu online, fără cozi la IPJ Sibiu. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","158","924","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/ramnicu-valcea/","1","Obține cazierul judiciar în Râmnicu Vâlcea online, fără cozi la IPJ Vâlcea. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","168","1006","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/braila/","1","Obține cazierul judiciar în Brăila online, fără cozi la IPJ Brăila. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","160","936","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/onesti/","1","Obține cazierul judiciar în Onești online, fără cozi la IPJ Bacău. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","159","944","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/oradea/","1","Obține cazierul judiciar în Oradea online, fără cozi la IPJ Bihor. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","159","943","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/miercurea-ciuc/","1","Obține cazierul judiciar în Miercurea Ciuc online, fără cozi la IPJ Harghita. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","170","1011","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/targu-jiu/","1","Obține cazierul judiciar în Târgu Jiu online, fără cozi la IPJ Gorj. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","161","949","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/alba-iulia/","1","Obține cazierul judiciar în Alba Iulia online, fără cozi la IPJ Alba. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","162","949","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/brasov/","1","Obține cazierul judiciar în Brașov online, fără cozi la IPJ Brașov. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","160","952","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/constanta/","1","Obține cazierul judiciar în Constanța online, fără cozi la IPJ Constanța. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","166","996","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/vaslui/","1","Obține cazierul judiciar în Vaslui online, fără cozi la IPJ Vaslui. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","160","940","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/giurgiu/","1","Obține cazierul judiciar în Giurgiu online, fără cozi la IPJ Giurgiu. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","162","954","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/sfantu-gheorghe/","1","Obține cazierul judiciar în Sfântu Gheorghe online, fără cozi la IPJ Covasna. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","170","1025","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/lugoj/","1","Obține cazierul judiciar în Lugoj online, fără cozi la IPJ Timiș. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","158","932","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/pitesti/","1","Obține cazierul judiciar în Pitești online, fără cozi la IPJ Argeș. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","160","939","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/zalau/","1","Obține cazierul judiciar în Zalău online, fără cozi la IPJ Sălaj. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","158","929","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/slobozia/","1","Obține cazierul judiciar în Slobozia online, fără cozi la IPJ Ialomița. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","164","968","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/sebes/","1","Obține cazierul judiciar în Sebeș online, fără cozi la IPJ Alba. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","157","929","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/targoviste/","1","Obține cazierul judiciar în Târgoviște online, fără cozi la IPJ Dâmbovița. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","167","998","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/baia-mare/","1","Obține cazierul judiciar în Baia Mare online, fără cozi la IPJ Maramureș. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","166","999","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/focsani/","1","Obține cazierul judiciar în Focșani online, fără cozi la IPJ Vrancea. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","162","965","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/bacau/","1","Obține cazierul judiciar în Bacău online, fără cozi la IPJ Bacău. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","158","944","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/ploiesti/","1","Obține cazierul judiciar în Ploiești online, fără cozi la IPJ Prahova. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","163","962","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/calarasi/","1","Obține cazierul judiciar în Călărași online, fără cozi la IPJ Călărași. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","164","966","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/barlad/","1","Obține cazierul judiciar în Bârlad online, fără cozi la IPJ Vaslui. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","160","943","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/galati/","1","Obține cazierul judiciar în Galați online, fără cozi la IPJ Galați. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","160","938","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/iasi/","1","Obține cazierul judiciar în Iași online, fără cozi la IPJ Iași. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","156","908","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/drobeta-turnu-severin/","1","Obține cazierul judiciar în Drobeta-Turnu Severin online, fără cozi la IPJ Mehedinți. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","178","1064","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/craiova/","1","Obține cazierul judiciar în Craiova online, fără cozi la IPJ Dolj. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","159","935","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/botosani/","1","Obține cazierul judiciar în Botoșani online, fără cozi la IPJ Botoșani. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","164","976","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/medias/","1","Obține cazierul judiciar în Mediaș online, fără cozi la IPJ Sibiu. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","159","939","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/arad/","1","Obține cazierul judiciar în Arad online, fără cozi la IPJ Arad. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","156","924","Non-Indexable","noindex"
"https://eghiseul.ro/calculator/grad-indatorare/","1","Calculator grad de îndatorare 2026: vezi ce procent din venitul net merge pe rate și dacă te încadrezi în plafonul BNR de 40% (45% prima locuință).","147","894","Indexable",""
"https://eghiseul.ro/calculator/zile-concediu-odihna/","1","Calculează zilele de concediu de odihnă cuvenite proporțional cu lunile lucrate (minim legal 20 de zile lucrătoare).","116","690","Indexable",""
"https://eghiseul.ro/calculator/diurna/","1","Calculează diurna neimpozabilă pentru delegație în țară (57,5 lei/zi) sau străinătate și partea impozabilă, conform regulilor fiscale 2026.","139","835","Indexable",""
"https://eghiseul.ro/calculator/concediu-paternal/","1","Calculator concediu paternal 2026: 10 zile lucrătoare, plus 5 zile cu curs de puericultură. Vezi câte zile ți se cuvin și termenul de 8 săptămâni.","146","859","Indexable",""
"https://eghiseul.ro/calculator/cost-cadastru-intabulare/","1","Calculează pe loc cât te costă cadastrul și intabularea: taxa ANCPI exactă (120 lei la prima înregistrare, 0,15% din preț la cumpărare) + onorariul topografului, pe tip de imobil. Gratuit.","188","1116","Indexable",""
"https://eghiseul.ro/calculator/zile-lucratoare/","1","Calculator zile lucrătoare 2026: află câte zile lucrătoare sunt într-un interval, fără weekenduri și sărbători legale. ~250 zile lucrătoare în 2026.","148","865","Indexable",""
"https://eghiseul.ro/calculator/calculator-data/","1","Calculator dată: adună sau scade zile, luni ori ani (sau doar zile lucrătoare) la o dată și află diferența în zile între două date.","131","752","Indexable",""
"https://eghiseul.ro/calculator/dobanda-legala/","1","Calculator dobândă legală 2026: penalizatoare (BNR+4pp) și pentru profesioniști (BNR+8pp), pe baza ratei de referință BNR de 6,50%.","131","825","Indexable",""
"https://eghiseul.ro/calculator/concediu-maternitate/","1","Calculator concediu maternitate 2026: estimează indemnizația de 85% din media venitului brut pe 6 luni, durata de 126 zile și suma netă, neimpozabilă.","150","926","Indexable",""
"https://eghiseul.ro/calculator/pensie-invaliditate/","1","Estimează pensia de invaliditate în 2026 pe grade (I, II, III): puncte realizate + stagiu potențial × VPR 81 lei, plus indemnizația de însoțitor pentru gradul I.","161","930","Indexable",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/deva/","1","Obține cazierul judiciar în Deva online, fără cozi la IPJ Hunedoara. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","161","965","Non-Indexable","noindex"
"https://eghiseul.ro/servicii/cazier-judiciar-online/ilfov/","1","Obține cazierul judiciar în Ilfov online, fără cozi la IPJ Ilfov. Depunem cererea în numele tău, livrare în 3-5 zile pe email sau curier. Comandă în 5 minute.","158","918","Non-Indexable","noindex"
"https://eghiseul.ro/calculator/spor-salarial/","1","Calculator spor noapte (25%), ore suplimentare (75%) și muncă în sărbători legale (100%) conform Codului Muncii 2026. Estimează rapid suma cuvenită.","148","939","Indexable",""
"https://eghiseul.ro/calculator/inflatie/","1","Calculează cum a afectat inflația valoarea banilor între doi ani, pe baza ratei medii anuale a inflației (IPC) publicate de INS. Vezi puterea de cumpărare.","155","922","Indexable",""
"https://eghiseul.ro/calculator/calculator-indemnizatie-crestere-copil/","1","Calculează indemnizația de creștere a copilului în 2026: 85% din venitul net mediu, între 1.650 și 8.500 lei brut, cu reținerea CASS de 10%.","140","835","Indexable",""
"https://eghiseul.ro/cat-poti-construi-pe-teren/","1","Câți metri pătrați poate ocupa casa pe teren? Formula: teren × POT / 100. Afli POT-ul din certificatul de urbanism. Ghid cu exemple concrete, valori legale pe zone (HG 525/1996) și greșelile frecvente de calcul.","211","1272","Indexable",""
"https://eghiseul.ro/radiere-firma-srl-ghid/","1","Ghid radiere SRL în 2026: dizolvare și lichidare voluntară pas cu pas, actele pentru ONRC, certificatul fiscal fără datorii, termenul de opoziție de 30 de zile și cât durează tot procesul.","188","1103","Indexable",""
"https://eghiseul.ro/certificat-de-celibat-pentru-casatorie-in-strainatate/","1","Te căsătorești în străinătate? Vezi cum obții certificatul de celibat (Anexa 9), apostila de la Prefectură și traducerea legalizată — pas cu pas, fără drum în țară.","164","967","Indexable",""
"https://eghiseul.ro/certificat-de-nastere-din-strainatate/","1","Ai nevoie de certificatul de naștere, dar locuiești în străinătate. Cele trei rute reale (consulat, împuternicit, serviciu de intermediere), diferența dintre duplicat și extras multilingv și când chiar ai nevoie de apostilă.","224","1277","Indexable",""
"https://eghiseul.ro/calculator/penalitati-anaf/","1","Calculează dobânzile (0,02%/zi) și penalitățile ANAF pentru taxe plătite cu întârziere, conform Codului de procedură fiscală.","125","757","Indexable",""
"https://eghiseul.ro/cum-vor-arata-documentele-de-stare-civila-2025/","1","Certificatele de naștere, căsătorie, divorț și deces sunt disponibile și în format electronic din 2025, prin sistemul SIIEASC. Cum arată noile documente de stare civilă și cum le poți obține online.","198","1165","Indexable",""
"https://eghiseul.ro/calculator/vechime-in-munca/","1","Calculează vechimea totală în muncă adunând mai multe perioade de angajare. Rezultat în ani, luni și zile.","106","649","Indexable",""
"https://eghiseul.ro/model-certificat-de-casatorie/","1","Cum arată modelul certificatului de căsătorie, ce date conține și de ce nu există un PDF de descărcat. Plus cum obții un exemplar oficial.","138","832","Indexable",""
"https://eghiseul.ro/certificat-constatator-de-baza/","1","Certificatul constatator de bază costă 30 lei la ONRC (cu cont pe portal) sau 89 lei cu tot cu taxe la eGhișeul, eliberat automat în câteva minute, 24/7, doar cu CUI-ul firmei. Ce conține și unde ți-l cer.","205","1204","Indexable",""
"https://eghiseul.ro/eliberare-certificat-constatator-onrc-ghid/","1","Ghid complet pentru eliberarea certificatului constatator de la Registrul Comerțului (ONRC): actele necesare, procedura, ce informații conține, valabilitatea de 30 de zile și cum îl obții online.","195","1149","Indexable",""
"https://eghiseul.ro/cele-4-tipuri-de-certificat-constatator-online/","1","Cele cinci rapoarte care se numesc toate „certificat constatator”: pe firmă (de bază, fonduri IMM, insolvență), pe persoană fizică și cu istoric. Ce conține fiecare, la ce ți-l cer instituțiile, cât costă și când merită luat direct de la ONRC prin InfoCert.","257","1487","Indexable",""
"https://eghiseul.ro/certificat-constatator-cu-istoric/","1","Certificatul constatator cu istoric arată toate modificările unei firme de la înființare până azi: asociați, sedii, capital, administratori. Când ai nevoie de el, cât costă și cum îl comanzi online.","198","1137","Indexable",""
"https://eghiseul.ro/certificat-constatator-pfa/","1","PFA-urile, II-urile și IF-urile primesc certificat constatator pe persoană fizică, pe baza CNP-ului titularului, nu pe CUI ca firmele. 89 lei cu taxe incluse, eliberat automat în câteva minute, 24/7.","199","1150","Indexable",""
"https://eghiseul.ro/rolul-si-atributiile-onrc-romania/","1","ONRC ține Registrul Comerțului: acolo se înmatriculează firmele, se înscriu modificările și de acolo ies certificatele constatatoare. Ce atribuții are instituția și ce documente eliberează.","189","1112","Indexable",""
